-35.00013318																																																																																																																																																						
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123609	0.000123609	0.000123609	0	0.000247219	0.000247219	0.000618047	0.000370828	0.000247219	0.000494438	0.000988875	0.000988875	0.001236094	0.00210136	0.00197775	0.002595797	0.002595797	0.00407911	0.003337454	0.005067985	0.005686032	0.007045735	0.007169345	0.007045735	0.009517923	0.011248455	0.010012361	0.011619283	0.011372064	0.015327565	0.016440049	0.015451174	0.01631644	0.017923362	0.018541409	0.021260816	0.0184178	0.020271941	0.022744129	0.02447466	0.02447466	0.027812114	0.025957973	0.026205192	0.024351051	0.02447466	0.025834363	0.025216316	0.023485785	0.025339926	0.023733004	0.024227441	0.021878863	0.0223733	0.020271941	0.0223733	0.017676143	0.019901112	0.017923362	0.016810878	0.020024722	0.015203956	0.017181706	0.014585909	0.012360939	0.012855377	0.011495674	0.008899876	0.010012361	0.008899876	0.011001236	0.008529048	0.007045735	0.00618047	0.005809642	0.006304079	0.005809642	0.004820766	0.003831891	0.003708282	0.003337454	0.003461063	0.00197775	0.002966625	0.002595797	0.001730532	0.00210136	0.001112485	0.001730532	0.001112485	0.001112485	0.001112485	0.000865266	0.000494438	0.000370828	0.000247219	0.000494438	0.000247219	0.000494438	0.000370828	0.000247219	0.000123609	0.000370828	0	0.000247219	0.000123609	0.000123609	0	0.000123609	0.000123609	0	0	0	0.000123609	0	0	0	0	0	0	0.000123609	
-38.00013318																																																																																																																																																						
0.003871081	0.006758652	0.009646224	0.012533795	0.015421366	0.018308938	0.021196509	0.024084081	0.026971652	0.029859224	0.032746795	0.035634366	0.038521938	0.041409509	0.044297081	0.047184652	0.050072224	0.052959795	0.055847366	0.058734938	0.061622509	0.064510081	0.067397652	0.070285224	0.073172795	0.076060366	0.078947938	0.081835509	0.084723081	0.087610652	0.090498224	0.093385795	0.096273366	0.099160938	0.102048509	0.104936081	0.107823652	0.110711224	0.113598795	0.116486366	0.119373938	0.122261509	0.125149081	0.128036652	0.130924224	0.133811795	0.136699367	0.139586938	0.142474509	0.145362081	0.148249652	0.151137224	0.154024795	0.156912367	0.159799938	0.162687509	0.165575081	0.168462652	0.171350224	0.174237795	0.177125367	0.180012938	0.182900509	0.185788081	0.188675652	0.191563224	0.194450795	0.197338367	0.200225938	0.203113509	0.206001081	0.208888652	0.211776224	0.214663795	0.217551367	0.220438938	0.223326509	0.226214081	0.229101652	0.231989224	0.234876795	0.237764367	0.240651938	0.243539509	0.246427081	0.249314652	0.252202224	0.255089795	0.257977367	0.260864938	0.263752509	0.266640081	0.269527652	0.272415224	0.275302795	0.278190367	0.281077938	0.283965509	0.286853081	0.289740652	0.292628224	0.295515795	0.298403367	0.301290938	0.304178509	0.307066081	0.309953652	0.312841224	0.315728795	0.318616367	0.321503938	0.32439151	0.327279081	0.330166652	0.333054224	0.335941795	0.338829367	0.341716938	0.34460451	0.347492081	0.350379652	0.353267224	0.356154795	0.359042367	0.361929938	0.36481751	0.367705081	0.370592652	0.373480224	0.376367795	0.379255367	0.382142938	0.38503051	0.387918081	0.390805652	0.393693224	0.396580795	0.399468367	0.402355938	0.40524351	0.408131081	0.411018652	0.413906224	0.416793795	0.419681367	0.422568938	0.42545651	0.428344081	0.431231652	0.434119224	0.437006795
0.001567398	0.008560405	0.021220159	0.040390644	0.051965276	0.06727755	0.073185435	0.084880637	0.078128768	0.075596817	0.074149988	0.069447794	0.061007958	0.052568122	0.042560887	0.036773571	0.030986255	0.025319508	0.019652761	0.015312274	0.014709429	0.011212925	0.008680974	0.006149023	0.006269592	0.004461056	0.003134796	0.003858211	0.002773089	0.001808536	0.001567398	0.00132626	0.000964553	0.000482276	0.000602845	0.000602845	0	0.000361707	0.000241138	0.000120569	0	0	0	0.000120569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123609	0.000123609	0.000123609	0.000123609	0.000123609	0.000247219	0.000494438	0.000618047	0.000123609	0.000865266	0.000988875	0.001359703	0.001359703	0.002224969	0.002224969	0.002224969	0.003461063	0.003337454	0.005191595	0.003955501	0.006304079	0.006551298	0.007663782	0.008405439	0.008281829	0.011372064	0.010383189	0.011495674	0.011990111	0.01421508	0.015327565	0.016563659	0.016810878	0.017552534	0.019159456	0.018788628	0.019283066	0.021260816	0.020889988	0.023114957	0.023609394	0.02645241	0.026823239	0.023733004	0.023609394	0.025339926	0.024845488	0.02447466	0.021631644	0.024598269	0.024103832	0.021508035	0.022620519	0.022249691	0.020024722	0.019530284	0.019901112	0.018912237	0.018541409	0.016687268	0.014833127	0.018912237	0.014709518	0.014585909	0.014709518	0.012731768	0.011742892	0.013102596	0.006922126	0.009765142	0.008652658	0.009765142	0.009147095	0.007169345	0.006798517	0.005562423	0.004202719	0.005933251	0.00618047	0.00407911	0.003584672	0.003708282	0.003213844	0.002224969	0.002719407	0.002966625	0.002224969	0.00210136	0.001730532	0.001483313	0.001483313	0.001112485	0.000988875	0.000865266	0.001359703	0.000494438	0.000494438	0.000247219	0.000494438	0.000370828	0.000123609	0.000494438	0.000370828	0.000247219	0.000123609	0.000370828	0.000123609	0.000123609	0	0.000247219	0	0.000123609	0	0	0.000123609	0	0	0.000123609	0	0	0	0	0	0	0	0.000123609	
-39.00013318																																																																																																																																																						
0.003780479	0.006279833	0.008779187	0.011278541	0.013777895	0.016277249	0.018776603	0.021275957	0.023775311	0.026274665	0.028774019	0.031273373	0.033772727	0.036272081	0.038771435	0.041270789	0.043770143	0.046269497	0.048768851	0.051268205	0.053767559	0.056266913	0.058766267	0.061265621	0.063764975	0.066264329	0.068763683	0.071263037	0.073762391	0.076261745	0.078761099	0.081260453	0.083759807	0.086259161	0.088758515	0.091257869	0.093757222	0.096256576	0.09875593	0.101255284	0.103754638	0.106253992	0.108753346	0.1112527	0.113752054	0.116251408	0.118750762	0.121250116	0.12374947	0.126248824	0.128748178	0.131247532	0.133746886	0.13624624	0.138745594	0.141244948	0.143744302	0.146243656	0.14874301	0.151242364	0.153741718	0.156241072	0.158740426	0.16123978	0.163739134	0.166238488	0.168737842	0.171237196	0.17373655	0.176235904	0.178735258	0.181234612	0.183733966	0.18623332	0.188732674	0.191232028	0.193731382	0.196230736	0.198730089	0.201229443	0.203728797	0.206228151	0.208727505	0.211226859	0.213726213	0.216225567	0.218724921	0.221224275	0.223723629	0.226222983	0.228722337	0.231221691	0.233721045	0.236220399	0.238719753	0.241219107	0.243718461	0.246217815	0.248717169	0.251216523	0.253715877	0.256215231	0.258714585	0.261213939	0.263713293	0.266212647	0.268712001	0.271211355	0.273710709	0.276210063	0.278709417	0.281208771	0.283708125	0.286207479	0.288706833	0.291206187	0.293705541	0.296204895	0.298704249	0.301203603	0.303702956	0.30620231	0.308701664	0.311201018	0.313700372	0.316199726	0.31869908	0.321198434	0.323697788	0.326197142	0.328696496	0.33119585	0.333695204	0.336194558	0.338693912	0.341193266	0.34369262	0.346191974	0.348691328	0.351190682	0.353690036	0.35618939	0.358688744	0.361188098	0.363687452	0.366186806	0.36868616	0.371185514	0.373684868	0.376184222	0.378683576
0.001929105	0.008078129	0.018688208	0.037014709	0.049071618	0.061007958	0.068844948	0.076320231	0.078008199	0.071618037	0.067518688	0.067398119	0.063660477	0.055100072	0.047624789	0.038099831	0.032312515	0.027610321	0.023510972	0.019049916	0.015673981	0.013262599	0.011695201	0.008801543	0.006390162	0.005787316	0.005063902	0.003617073	0.003255365	0.003014227	0.002531951	0.001687967	0.001446829	0.001446829	0.001085122	0.000361707	0.000723415	0.000482276	0.000361707	0.000241138	0.000241138	0.000120569	0.000120569	0	0	0	0.000120569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123609	0	0.000247219	0.000123609	0.000123609	0.000123609	0.000494438	0.000618047	0.000247219	0.000988875	0.000865266	0.001606922	0.001483313	0.00197775	0.002224969	0.002472188	0.003337454	0.003337454	0.005315204	0.004944376	0.005315204	0.006304079	0.008652658	0.008652658	0.00815822	0.011742892	0.010754017	0.011619283	0.011372064	0.012484549	0.01421508	0.017181706	0.016069221	0.019653894	0.019901112	0.017552534	0.01829419	0.021260816	0.020889988	0.021260816	0.023238566	0.025092707	0.025710754	0.023485785	0.0223733	0.025216316	0.025463535	0.023114957	0.022744129	0.020024722	0.025587145	0.022002472	0.021260816	0.021631644	0.018912237	0.020271941	0.018665019	0.017181706	0.019777503	0.017305315	0.016563659	0.014585909	0.017305315	0.01433869	0.013349815	0.014091471	0.012608158	0.011001236	0.011372064	0.009147095	0.007911001	0.008529048	0.009270705	0.007787392	0.008899876	0.005809642	0.006427689	0.005315204	0.00407911	0.005686032	0.004944376	0.004697157	0.003213844	0.003831891	0.002719407	0.001730532	0.00197775	0.003461063	0.002224969	0.00210136	0.001359703	0.001606922	0.001606922	0.000741656	0.001236094	0.000618047	0.000988875	0.001112485	0.000247219	0.000618047	0.000370828	0.000618047	0.000123609	0.000247219	0.000494438	0.000123609	0.000247219	0.000494438	0.000123609	0.000123609	0.000123609	0	0	0.000123609	0.000247219	0	0	0	0.000123609	0	0	0.000123609	0	0	0	0	0	0	0	0	0.000123609	
-40.00013318																																																																																																																																																						
0.003385801	0.005567314	0.007748827	0.00993034	0.012111854	0.014293367	0.01647488	0.018656393	0.020837906	0.023019419	0.025200932	0.027382445	0.029563958	0.031745471	0.033926984	0.036108497	0.03829001	0.040471523	0.042653036	0.044834549	0.047016062	0.049197575	0.051379089	0.053560602	0.055742115	0.057923628	0.060105141	0.062286654	0.064468167	0.06664968	0.068831193	0.071012706	0.073194219	0.075375732	0.077557245	0.079738758	0.081920271	0.084101784	0.086283297	0.08846481	0.090646324	0.092827837	0.09500935	0.097190863	0.099372376	0.101553889	0.103735402	0.105916915	0.108098428	0.110279941	0.112461454	0.114642967	0.11682448	0.119005993	0.121187506	0.123369019	0.125550532	0.127732045	0.129913558	0.132095072	0.134276585	0.136458098	0.138639611	0.140821124	0.143002637	0.14518415	0.147365663	0.149547176	0.151728689	0.153910202	0.156091715	0.158273228	0.160454741	0.162636254	0.164817767	0.16699928	0.169180793	0.171362307	0.17354382	0.175725333	0.177906846	0.180088359	0.182269872	0.184451385	0.186632898	0.188814411	0.190995924	0.193177437	0.19535895	0.197540463	0.199721976	0.201903489	0.204085002	0.206266515	0.208448028	0.210629542	0.212811055	0.214992568	0.217174081	0.219355594	0.221537107	0.22371862	0.225900133	0.228081646	0.230263159	0.232444672	0.234626185	0.236807698	0.238989211	0.241170724	0.243352237	0.24553375	0.247715263	0.249896777	0.25207829	0.254259803	0.256441316	0.258622829	0.260804342	0.262985855	0.265167368	0.267348881	0.269530394	0.271711907	0.27389342	0.276074933	0.278256446	0.280437959	0.282619472	0.284800985	0.286982498	0.289164012	0.291345525	0.293527038	0.295708551	0.297890064	0.300071577	0.30225309	0.304434603	0.306616116	0.308797629	0.310979142	0.313160655	0.315342168	0.317523681	0.319705194	0.321886707	0.32406822	0.326249733	0.328431247	0.33061276
0.001446829	0.005184471	0.016276827	0.030745117	0.041355197	0.052688691	0.063901616	0.071497468	0.071859175	0.071738606	0.068724379	0.057149747	0.066674705	0.056546901	0.050277309	0.043163733	0.038099831	0.030142272	0.026042923	0.023510972	0.018205932	0.017361948	0.013262599	0.011695201	0.008319267	0.008078129	0.006028454	0.004581625	0.00397878	0.003858211	0.003375934	0.002893658	0.002049674	0.001446829	0.001808536	0.00132626	0.001446829	0.000843984	0.000241138	0.000843984	0.000361707	0.000120569	0.000361707	0.000120569	0	0.000241138	0	0	0.000120569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123609	0.000123609	0.000247219	0.000123609	0.000123609	0.000618047	0.000494438	0.000865266	0.000494438	0.001606922	0.001483313	0.001854141	0.00210136	0.002224969	0.003584672	0.003708282	0.003584672	0.005438813	0.005809642	0.00605686	0.006922126	0.009765142	0.007540173	0.010754017	0.011866502	0.011619283	0.011495674	0.012978986	0.012855377	0.01433869	0.01631644	0.019777503	0.019653894	0.017428925	0.018665019	0.021013597	0.020766378	0.019530284	0.023238566	0.024845488	0.022991347	0.024598269	0.021878863	0.024351051	0.025339926	0.0223733	0.022867738	0.019159456	0.023980222	0.023362176	0.019777503	0.022249691	0.018912237	0.018788628	0.019530284	0.018665019	0.016934487	0.018788628	0.015574784	0.016192831	0.015203956	0.016563659	0.011248455	0.014462299	0.013473424	0.012978986	0.01025958	0.010383189	0.009270705	0.008529048	0.009023486	0.00815822	0.007663782	0.008281829	0.007292954	0.005315204	0.005315204	0.005067985	0.004697157	0.004944376	0.00407911	0.004944376	0.003584672	0.002719407	0.002719407	0.00210136	0.001483313	0.003213844	0.002719407	0.001359703	0.00210136	0.000988875	0.001730532	0.000741656	0.001112485	0.000988875	0.000741656	0.000494438	0.000865266	0.000741656	0.000247219	0.000370828	0.000494438	0.000247219	0.000247219	0.000494438	0.000123609	0.000247219	0.000618047	0	0.000247219	0	0	0	0.000123609	0.000123609	0.000123609	0	0	0	0	0.000123609	0	0.000123609	0	0	0	0	0	0	0	0	0	0.000123609	
-41.00013318																																																																																																																																																						
0.003197015	0.00511487	0.007032725	0.00895058	0.010868435	0.01278629	0.014704145	0.016622	0.018539855	0.02045771	0.022375565	0.02429342	0.026211275	0.028129131	0.030046986	0.031964841	0.033882696	0.035800551	0.037718406	0.039636261	0.041554116	0.043471971	0.045389826	0.047307681	0.049225536	0.051143391	0.053061246	0.054979101	0.056896956	0.058814811	0.060732666	0.062650521	0.064568376	0.066486231	0.068404086	0.070321941	0.072239796	0.074157651	0.076075506	0.077993361	0.079911216	0.081829072	0.083746927	0.085664782	0.087582637	0.089500492	0.091418347	0.093336202	0.095254057	0.097171912	0.099089767	0.101007622	0.102925477	0.104843332	0.106761187	0.108679042	0.110596897	0.112514752	0.114432607	0.116350462	0.118268317	0.120186172	0.122104027	0.124021882	0.125939737	0.127857592	0.129775447	0.131693302	0.133611157	0.135529013	0.137446868	0.139364723	0.141282578	0.143200433	0.145118288	0.147036143	0.148953998	0.150871853	0.152789708	0.154707563	0.156625418	0.158543273	0.160461128	0.162378983	0.164296838	0.166214693	0.168132548	0.170050403	0.171968258	0.173886113	0.175803968	0.177721823	0.179639678	0.181557533	0.183475388	0.185393243	0.187311098	0.189228953	0.191146809	0.193064664	0.194982519	0.196900374	0.198818229	0.200736084	0.202653939	0.204571794	0.206489649	0.208407504	0.210325359	0.212243214	0.214161069	0.216078924	0.217996779	0.219914634	0.221832489	0.223750344	0.225668199	0.227586054	0.229503909	0.231421764	0.233339619	0.235257474	0.237175329	0.239093184	0.241011039	0.242928894	0.24484675	0.246764605	0.24868246	0.250600315	0.25251817	0.254436025	0.25635388	0.258271735	0.26018959	0.262107445	0.2640253	0.265943155	0.26786101	0.269778865	0.27169672	0.273614575	0.27553243	0.277450285	0.27936814	0.281285995	0.28320385	0.285121705	0.28703956	0.288957415	0.29087527
